Index of pulse,IPR,Tsys/Tdia,Tpw25/Tpi,Tpw50/Tpi,Tpw75/Tpi,Tpw25/Tsp,Tpw50/Tsp,Tpw75/Tsp,Tdw10/Tsw10,Tdw25/Tsw25,Tdw33/Tsw33,Tdw50/Tsw50,Tdw66/Tsw66,Tdw75/Tsw75,Tdw90/Tsw90,Tsp/Tpi,Asp/Aoff,Adp/Asp,IPA,Tsp/Asp,Asp/deltaT,Asp/(Tpi-Tsp)
64,97.40259740259745,1.6800000000000028,0.532467532467526,0.27272727272727165,0.16883116883116764,2.0500000000000176,1.0500000000000178,0.6500000000000089,3.2000000000000712,2.416666666666747,1.3636363636363196,1.3333333333332347,1.2857142857143944,1.166666666666568,0.999999999999778,0.25974025974025433,-2.9010676890821108,0.033280790633821965,0.5969951056437739,0.10090927210890815,6.19368257185956,3.47715512806153
65,99.99999999999976,1.8695652173913617,0.3866666666666692,0.2666666666666754,0.17333333333333364,1.4500000000000266,1.0000000000000444,0.6500000000000089,3.2857142857142496,1.416666666666747,1.3636363636363196,1.2222222222221892,1.2857142857143944,1.166666666666568,1.000000000000222,0.2666666666666635,-2.7795915198885313,0.013171779057371526,0.33615230122304357,0.10302638339084787,6.066407258313009,3.5295460412003616
66,97.40259740259745,1.6923076923076947,0.41558441558441617,0.27272727272727165,0.18181818181818496,1.5999999999999646,1.0499999999999712,0.6999999999999955,3.133333333333195,1.666666666666568,1.45454545454544,1.3333333333332347,1.2857142857141044,1.333333333333284,1.2499999999998335,0.2597402597402659,-3.0029729527170934,0.054297379437048286,-3.186392119464605,0.09585486011433135,6.73060593435832,3.6605049818439763
67,96.15384615384579,1.7199999999999798,0.3717948717948693,0.2564102564102614,0.16666666666666477,1.4499999999999622,1.0,0.64999999999998,3.133333333333381,1.416666666666568,1.3636363636363196,1.2222222222221892,1.0,1.166666666666568,0.999999999999778,0.2564102564102614,-3.0193831003432945,0.04713085902135049,1.0787668511381905,0.10117144444561094,5.990431483722094,3.4083489476349467
68,96.15384615384689,1.7916666666666448,0.3717948717948693,0.26923076923076705,0.17948717948718182,1.4499999999999622,1.0499999999999712,0.6999999999999955,3.35714285714278,1.416666666666568,1.3636363636363196,1.3333333333332347,1.2857142857141044,1.333333333333284,1.3333333333331359,0.2564102564102614,-3.3925695445919195,0.05473616407199881,0.9730332953100018,0.09944221995411637,5.9153475695643785,3.4676175407790817
69,98.68421052631513,1.7500000000000273,0.3815789473684218,0.2631578947368378,0.17105263157895859,1.4500000000000266,1.0,0.6500000000000533,3.0666666666667495,1.416666666666747,1.3636363636364004,1.22222222222231,1.1428571428571972,1.166666666666716,1.000000000000222,0.2631578947368378,-2.839960388279868,0.006367430266373035,0.6668987915643096,0.10936825109429588,5.714638331933384,3.265507618247688
70,98.68421052631628,1.791666666666628,0.3947368421052638,0.27631578947368113,0.1710526315789449,1.4999999999999778,1.0499999999999712,0.64999999999998,3.35714285714278,1.499999999999926,1.3636363636363196,1.3333333333332347,1.2857142857141044,1.166666666666568,0.999999999999778,0.2631578947368464,-2.8564657086233414,0.02780743074480362,0.22497427358541444,0.10717014043956441,5.83184828755986,3.3324847357484404
71,94.93670886075981,1.5172413793103587,0.5569620253164524,0.27848101265823183,0.17721518987342127,2.200000000000027,1.1000000000000356,0.7000000000000266,3.266666666666761,2.6666666666667656,1.54545454545456,1.4444444444443787,1.4285714285714648,1.333333333333284,1.250000000000111,0.2531645569620208,-2.6551720374164307,0.045744914912809985,0.713926182849529,0.09974605241796171,6.683639607842699,3.3984608175471744
72,97.40259740259745,1.9130434782609007,0.3947368421052684,0.27631578947368435,0.18421052631578178,1.5000000000000444,1.0500000000000178,0.6999999999999822,3.285714285714458,1.500000000000111,1.3636363636365105,1.333333333333465,1.2857142857143944,1.3333333333334814,1.250000000000111,0.2631578947368378,-3.401577623632994,0.09069912674507466,0.7754905764877398,0.09836738018001573,6.161194950515846,3.6307041672683096
73,96.15384615384579,1.6923076923076876,0.3624999999999986,0.24999999999999445,0.16249999999999862,1.380952380952383,0.9523809523809362,0.6190476190476171,3.13333333333344,1.416666666666747,1.3636363636365105,1.22222222222231,1.2857142857143944,1.1666666666668888,1.000000000000222,0.2624999999999986,-3.3341596220659526,0.06069235580736837,1.0293114682252267,0.11309394254737706,5.626858716124851,3.1472260615613576
74,98.68421052631513,1.7499999999999627,0.38157894736841735,0.2631578947368464,0.18421052631579132,1.5263157894736694,1.0526315789473857,0.7368421052631653,3.35714285714278,1.6363636363635996,1.5,1.5000000000000555,1.2857142857143944,1.333333333333284,1.666666666666568,0.25,-2.5989701119699116,-0.040706546714389724,0.7551010346838948,0.1063864853299064,5.4119428231146784,3.1332300554874117
75,97.40259740259745,1.833333333333362,0.40789473684210326,0.28947368421053093,0.18421052631579346,1.631578947368394,1.1578947368421102,0.7368421052631653,3.4285714285713107,1.58333333333321,1.5454545454544795,1.4444444444443787,1.4285714285712836,1.333333333333284,1.666666666666568,0.25000000000000294,-2.906080070141044,0.03395405566326422,-1.7421605735045598,0.09537771587077262,6.036604782375755,3.494876452954401
76,96.15384615384689,1.5862068965517082,0.5641025641025682,0.2820512820512841,0.17948717948718182,2.1999999999999735,1.0999999999999868,0.6999999999999955,3.1999999999998816,2.666666666666568,1.6363636363635996,1.4444444444443787,1.4285714285712836,1.333333333333284,1.2499999999998335,0.2564102564102614,-2.430370301270018,0.01696400200042206,0.6547001038071028,0.09589577766332108,7.191715727413141,3.5958578637065237
77,96.15384615384579,1.7600000000000418,0.38461538461537936,0.2692307692307701,0.16666666666667806,1.5,1.0500000000000178,0.6500000000000533,3.13333333333344,1.500000000000037,1.3636363636364004,1.333333333333465,1.2857142857143944,1.166666666666716,1.000000000000222,0.2564102564102529,-3.3821613747503143,0.09884731739075417,0.8254548417553524,0.0862865551950712,7.023812744528297,3.9963072511971975
78,94.93670886075981,1.6538461538461138,0.3797468354430381,0.26582278481012334,0.1645569620253139,1.4999999999999778,1.0499999999999712,0.64999999999998,3.499999999999905,1.499999999999926,1.3636363636363196,1.3333333333332347,1.2857142857143944,1.166666666666568,0.999999999999778,0.25316455696202916,-3.124294993217445,0.05201927068150339,-0.10590994962212338,0.09287416685075982,6.525610152008274,3.649917542648634
79,98.68421052631513,1.6800000000000253,0.3815789473684218,0.2631578947368378,0.17105263157895859,1.4500000000000266,1.0,0.6500000000000533,3.2142857142856553,1.416666666666747,1.3636363636364004,1.22222222222231,1.2857142857143944,1.166666666666716,1.000000000000222,0.2631578947368378,-2.812182579308555,0.0074559540161073705,0.6745786020996325,0.09555684499738468,6.751596814861517,3.737491093941245
80,97.40259740259745,1.7599999999999636,0.42105263157893325,0.28947368421052755,0.19736842105263774,1.5999999999999202,1.0999999999999868,0.7500000000000111,3.133333333333195,1.4615384615384142,1.45454545454544,1.1999999999998756,1.1249999999999307,1.1428571428570522,0.999999999999778,0.2631578947368464,-2.9740973017264207,0.0677936989911438,0.8841823792666647,0.09676179994165604,6.667520557819457,3.6909488802214265
81,94.93670886075981,1.5517241379310487,0.4050632911392422,0.27848101265823183,0.17721518987342127,1.523809523809532,1.0476190476190637,0.6666666666666807,3.1999999999998816,1.666666666666568,1.5454545454544795,1.4444444444443787,1.2499999999999722,1.333333333333284,0.999999999999778,0.2658227848101263,-2.7588257210797336,0.05616575811938233,0.6450573665610154,0.10035481148944926,7.215776904833397,3.6078884524167205
82,96.15384615384579,1.6923076923076732,0.38461538461538636,0.26923076923076705,0.16666666666666477,1.4285714285714466,1.0,0.6190476190476171,3.0666666666667495,1.499999999999926,1.3636363636363196,1.3333333333332347,1.1250000000000415,1.166666666666568,0.999999999999778,0.26923076923076705,-3.391380961520017,0.1097500503247577,0.8246704840828153,0.10047776969005048,6.741982399971445,3.6666921824405967
83,93.74999999999991,1.6538461538462057,0.3500000000000094,0.2500000000000083,0.16250000000000042,1.3333333333333615,0.9523809523809785,0.6190476190476171,3.066666666666509,1.333333333333284,1.2727272727271994,1.2222222222221892,1.1428571428570522,1.166666666666568,0.999999999999778,0.2625000000000015,-3.267689468029968,0.049274903578199455,1.2170212586457352,0.10887762414602276,5.844760494683129,3.269103327534681
84,98.68421052631628,1.8333333333332684,0.37662337662337136,0.25974025974025133,0.1688311688311657,1.3809523809523245,0.952380952380896,0.6190476190475909,3.066666666666509,1.416666666666568,1.3636363636363196,1.2222222222220906,1.2857142857141044,1.166666666666568,0.999999999999778,0.2727272727272801,-2.797106539240938,-0.01933810139437954,0.6846454413836214,0.11025533058246793,5.952093168948275,3.4011960965417836
85,97.40259740259745,1.6296296296296322,0.3896103896103815,0.27272727272727165,0.16883116883116764,1.5,1.0500000000000178,0.6500000000000089,3.133333333333381,1.500000000000037,1.45454545454544,1.3333333333332347,1.1250000000000415,1.166666666666568,0.999999999999778,0.25974025974025433,-2.829666984049827,0.0441064555406742,0.5326052749200022,0.09989171972198499,6.673893176752642,3.5125753561856277
86,94.93670886075981,1.5714285714285858,0.39240506329113667,0.26582278481013755,0.16455696202531575,1.5500000000000178,1.0500000000000622,0.6500000000000089,3.2000000000000712,1.5833333333334012,1.45454545454544,1.3333333333333333,1.2857142857143944,1.166666666666568,1.000000000000222,0.2531645569620208,-2.8451281960536785,0.0543276650534226,0.6003977022360277,0.09479986227498881,6.805508730077258,3.575775773430463
87,96.15384615384579,1.6296296296296118,0.4102564102564091,0.2820512820512727,0.17948717948717044,1.6000000000000356,1.0999999999999912,0.6999999999999822,3.428571428571592,1.6666666666667653,1.54545454545456,1.4444444444445212,1.4285714285715918,1.3333333333334814,1.250000000000111,0.25641025641025,-2.8563649995676657,0.04339944470183116,0.6324884526845336,0.0885510906157803,7.2857520538271805,3.8941088563559116
88,93.74999999999991,1.6538461538461704,0.36708860759493683,0.2658227848101263,0.17721518987342127,1.4500000000000266,1.0500000000000178,0.7000000000000266,3.428571428571374,1.416666666666747,1.3636363636363196,1.3333333333332347,1.2857142857143944,1.333333333333284,1.666666666666568,0.2531645569620208,-3.340499073120996,0.1024791611307672,0.8947841428433774,0.09152049036289611,6.622130231792247,3.7039033499855316
89,93.74999999999991,1.833333333333328,0.35000000000000553,0.24999999999999445,0.14999999999999444,1.3333333333333615,0.9523809523809362,0.5714285714285533,3.428571428571374,1.54545454545456,1.5,1.4999999999999445,1.2857142857143944,1.3999999999999644,1.666666666666568,0.2624999999999986,-3.2495267147104885,0.027171534129357376,1.447584544260452,0.10106845456842047,5.936570441905915,3.5216943299441863
90,98.68421052631628,1.7200000000000408,0.3717948717948735,0.2692307692307701,0.16666666666666666,1.380952380952383,1.0,0.6190476190476171,3.35714285714278,1.416666666666568,1.3636363636363196,1.3333333333332347,1.2857142857141044,1.166666666666568,0.999999999999778,0.2692307692307701,-2.7270346203647557,0.006766607116773769,0.7297389370207135,0.10855509098274492,6.045317580769268,3.393862501484541
91,96.15384615384579,1.5925925925925952,0.38961038961039307,0.2857142857142775,0.18181818181817344,1.578947368421055,1.1578947368420633,0.7368421052631186,3.428571428571592,1.72727272727272,1.6000000000000356,1.4444444444445212,1.4285714285715918,1.3333333333334814,1.666666666666568,0.24675324675324856,-2.8384086012584873,0.04967423102509683,0.5711526167189845,0.0909223529694992,6.740952095818095,3.6029226719027707
92,94.93670886075981,1.517241379310312,0.40506329113923767,0.2784810126582287,0.17721518987341928,1.5999999999999646,1.0999999999999868,0.6999999999999955,3.266666666666761,1.666666666666568,1.54545454545456,1.4444444444443787,1.4285714285714648,1.333333333333284,1.2499999999998335,0.25316455696202916,-2.7330180086988536,0.05731041004386887,0.6870624809648389,0.09154703470719186,7.282231137239878,3.70282939181682
93,96.15384615384579,1.6666666666667032,0.3974358974358966,0.2692307692307701,0.17948717948718387,1.5500000000000178,1.0500000000000178,0.7000000000000266,3.285714285714458,1.5833333333334012,1.45454545454544,1.333333333333465,1.2857142857143944,1.333333333333284,1.250000000000111,0.2564102564102529,-3.1264456953013298,0.0590448365249492,0.9294926124095161,0.08434903819097285,7.64870950705878,4.08810335722114
94,92.59259259259315,1.5925925925925881,0.3750000000000028,0.2624999999999986,0.17500000000000276,1.4999999999999778,1.0499999999999712,0.6999999999999955,3.2000000000000712,1.499999999999926,1.45454545454544,1.3333333333332347,1.2857142857143944,1.333333333333284,1.2499999999998335,0.25000000000000555,-3.195733910559416,0.06842022773744462,1.021949871321667,0.08874588960462777,6.829168187514847,3.7560425031331377
95,97.40259740259633,1.7199999999999798,0.5641025641025568,0.25641025641025,0.16666666666666477,2.095238095238085,0.9523809523809362,0.6190476190476171,3.13333333333344,2.6666666666667656,1.2727272727273828,1.22222222222231,1.1428571428571972,1.1666666666668888,1.000000000000222,0.26923076923076705,-3.1392402953068004,0.05091464668712397,1.0504089496431204,0.09912723706202552,6.62027934450921,3.7166480530577872
96,97.40259740259745,1.7916666666666696,0.35064935064934105,0.246753246753237,0.16883116883116764,1.3499999999999313,0.94999999999994,0.64999999999998,3.285714285714186,1.454545454545359,1.39999999999984,1.374999999999903,1.2857142857141044,1.166666666666568,1.3333333333331359,0.2597402597402659,-2.858926625661243,-0.008058328870387097,0.7026478941394169,0.09420769962353215,6.43323856205529,3.724506535926727
97,94.93670886075981,1.5172413793103587,0.43037974683544206,0.27848101265823183,0.16455696202531575,1.699999999999951,1.0999999999999868,0.64999999999998,3.266666666666509,1.83333333333321,1.5454545454544795,1.4444444444443787,1.1249999999999307,1.166666666666568,0.999999999999778,0.253164556962032,-2.668593291751705,0.04155535046991957,0.7289648365513709,0.08874154632091281,7.5124526707687735,3.8198911885264835
98,96.15384615384579,1.7200000000000026,0.41558441558441617,0.2857142857142775,0.18181818181818496,1.5999999999999646,1.0999999999999424,0.6999999999999955,3.133333333333195,1.4615384615384825,1.333333333333284,1.1999999999999822,1.1249999999999307,0.9999999999998731,0.999999999999778,0.2597402597402659,-3.289476591513359,0.10441610775159121,0.8364847056833875,0.08762604657235137,7.132582427805542,4.004256801575019
99,94.93670886075981,1.7499999999999951,0.32499999999999724,0.23750000000000138,0.14999999999999444,1.2380952380951817,0.9047619047618766,0.5714285714285291,3.133333333333195,1.166666666666568,1.18181818181816,1.1111111111110452,1.1428571428570522,0.999999999999852,0.999999999999778,0.2625000000000097,-3.838109697848119,0.10690114004950939,0.9422020217985293,0.10577747834408263,5.67228496455835,3.364914809483732
100,98.68421052631628,1.791666666666628,0.3947368421052638,0.27631578947368113,0.1710526315789449,1.4999999999999778,1.0499999999999712,0.64999999999998,3.2857142857142496,1.499999999999926,1.3636363636363196,1.3333333333332347,1.2857142857141044,1.166666666666568,0.999999999999778,0.2631578947368464,-2.4991270680675854,-0.08118367935176014,0.7441698936593134,0.10946087247328888,5.70980283527832,3.262744477301847
101,97.40259740259745,1.7916666666666696,0.40259740259739885,0.27272727272727165,0.18181818181818496,1.5500000000000178,1.0500000000000178,0.7000000000000266,3.3571428571430566,1.5833333333334012,1.45454545454544,1.333333333333465,1.4285714285714648,1.333333333333284,1.250000000000111,0.25974025974025433,-3.146334214172954,0.06645971856765165,0.8739237926585447,0.0965445313990914,6.277523928882927,3.6343559588269803
102,94.93670886075874,1.5714285714285738,0.38961038961039307,0.27272727272727165,0.18181818181817344,1.5000000000000444,1.0500000000000178,0.6999999999999822,3.142857142857324,1.500000000000111,1.45454545454544,1.333333333333465,1.4285714285715918,1.3333333333334814,1.250000000000111,0.25974025974025433,-2.7646930805776764,0.008930543003159054,0.6821671884706735,0.09715958929382028,7.098168872741756,3.6113490756054833
103,93.74999999999991,1.799999999999995,0.3624999999999986,0.2624999999999986,0.16249999999999862,1.3181818181818,0.9545454545454398,0.59090909090908,3.133333333333195,1.416666666666568,1.3636363636363196,1.3333333333332347,1.2857142857141044,1.166666666666568,0.999999999999778,0.2750000000000028,-3.4382006841135935,0.06557742307441623,0.8499880019101258,0.09772321367533687,6.821988774146613,3.8814763714971936
104,98.68421052631628,1.720000000000018,0.4683544303797474,0.2531645569620208,0.16455696202531575,1.68181818181816,0.9090909090908798,0.59090909090908,3.133333333333195,2.08333333333321,1.3636363636363196,1.2222222222220906,1.1428571428569254,1.166666666666568,0.999999999999778,0.27848101265823183,-2.7250375283820607,-0.008430466517981799,0.7829812300796738,0.1071725017395323,6.414891775792309,3.601342751322003
105,99.99999999999976,1.826086956521725,0.3733333333333387,0.26666666666666033,0.18666666666666934,1.4736842105263306,1.0526315789473388,0.7368421052631653,3.2857142857142496,1.54545454545456,1.5,1.4999999999999445,1.2857142857143944,1.333333333333284,1.666666666666568,0.25333333333333447,-3.0711613791335215,0.060986903821743266,0.8508532208275732,0.09259795955705177,6.217821413255269,3.664073332811123
106,94.93670886075874,1.6296296296296653,0.3846153846154021,0.2692307692307815,0.1794871794871725,1.578947368421102,1.1052631578947714,0.7368421052631186,3.7692307692307585,1.7272727272725805,1.6999999999999822,1.6249999999998057,1.4285714285714648,1.3333333333331359,1.3333333333331359,0.24358974358974708,-2.980589418494782,0.04545480248678603,0.6332274898780096,0.09036395424216982,6.5706509302237155,3.563742877409502
107,96.15384615384689,1.7916666666666696,0.3766233766233988,0.2727272727272832,0.16883116883116764,1.4499999999999866,1.049999999999969,0.6499999999999512,2.8749999999999583,1.2307692307690732,1.166666666666568,1.0999999999997514,0.999999999999778,0.8571428571424584,0.5999999999995737,0.2597402597402774,-3.1894809824754478,0.059750954550982366,0.8633136588737743,0.10005022096491784,6.057563893568854,3.507010675224015
108,96.15384615384689,1.7916666666665784,0.35897435897435953,0.2692307692307754,0.17948717948719117,1.333333333333305,1.0,0.6666666666666948,2.812499999999993,0.9999999999998731,1.0,0.9090909090908064,0.777777777777712,0.7499999999999445,0.5999999999999289,0.2692307692307754,-3.5444882104506767,0.06310075679373996,0.8803113251966279,0.10922880127128272,5.825969240321434,3.372929560185989
109,98.68421052631513,1.913043478260873,0.3896103896104046,0.25974025974025433,0.16883116883116764,1.4285714285715494,0.9523809523809765,0.6190476190476432,3.2857142857145214,1.5,1.5000000000000888,1.500000000000222,1.2857142857143944,1.166666666666568,1.3333333333331359,0.27272727272726016,-2.6650821823082196,-0.053203504500224326,0.7174241966835389,0.11761550759187958,5.4105419378177615,3.1883550704997936
110,100.00000000000095,1.8260869565217954,0.40000000000001895,0.28000000000001324,0.17333333333333364,1.5000000000000888,1.0500000000000622,0.6500000000000089,3.066666666666509,1.5,1.3636363636362903,1.3333333333333333,1.2857142857143944,1.166666666666568,1.0,0.2666666666666635,-2.865553262768386,0.015336460069078304,0.4166740121564689,0.10259230786403943,6.0920746692652665,3.5444798075725843
111,97.40259740259745,1.8333333333333364,0.3896103896103815,0.2727272727272832,0.1818181818181965,1.5,1.0500000000000622,0.700000000000071,3.2857142857145214,1.500000000000222,1.4545454545455574,1.3333333333333333,1.2857142857143944,1.333333333333432,1.250000000000333,0.25974025974025433,-2.927122512768729,0.010323283175777765,0.5420744468250306,0.09724677300169023,6.232192466171104,3.608111427783293
112,96.1538461538447,1.9130434782608268,0.38157894736841735,0.27631578947366947,0.184210526315803,1.4500000000000266,1.0499999999999734,0.700000000000071,3.000000000000127,1.4166666666669256,1.3636363636365105,1.3333333333335966,1.2857142857143944,1.333333333333432,1.250000000000333,0.2631578947368347,-3.6047478659893266,0.06549585736533299,0.7711444237951504,0.09553162797798982,6.344083304015501,3.738477661294834
113,100.00000000000095,1.913043478260873,0.5714285714285781,0.25974025974025433,0.16883116883116764,2.0,0.9090909090908798,0.59090909090908,3.066666666666509,2.666666666666568,1.3636363636361288,1.2222222222220906,1.2857142857138144,1.166666666666568,0.9999999999995559,0.28571428571428903,-2.825634511592459,-0.015710789180755438,0.6895471182959925,0.12053845716311684,5.703573914752068,3.31844300494665
114,100.00000000000095,1.8695652173913617,0.40000000000001895,0.28000000000001324,0.17333333333333364,1.5000000000000888,1.0500000000000622,0.6500000000000089,3.066666666666509,1.5,1.3636363636365105,1.3333333333333333,1.2857142857143944,1.166666666666568,1.0,0.2666666666666635,-2.7194362787770725,0.0016470433325329048,0.6136297585673751,0.10874015753210362,5.747646630137152,3.344085312079859
115,98.68421052631513,1.8749999999999165,0.44000000000001044,0.3066666666666818,0.20000000000000473,1.6500000000000976,1.1500000000000976,0.7500000000000444,3.06666666666699,1.538461538461654,1.3333333333334814,1.3000000000001954,1.250000000000333,1.1428571428573242,1.250000000000333,0.26666666666665717,-2.8283953775836723,0.019167937488439497,0.5507492789838184,0.09959732698712835,6.477696840256935,3.6510654917811323
116,97.40259740259745,1.9130434782609744,0.3815789473684263,0.2763157894736993,0.1710526315789489,1.3809523809524413,1.0000000000000846,0.6190476190476432,2.9999999999998814,1.416666666666568,1.3636363636365105,1.3333333333333333,1.2857142857143944,1.166666666666568,1.0,0.2763157894736759,-3.247065870957492,0.07078289851016668,0.7674770837174144,0.10798279054111744,6.077357296578327,3.53591697255479
117,101.35135135135157,1.9545454545453596,0.3999999999999858,0.2666666666666809,0.17333333333332954,1.3636363636363196,0.9090909090909605,0.59090909090908,2.933333333333602,1.3076923076922762,1.166666666666716,1.222222222222288,1.000000000000222,1.166666666666568,1.0,0.2933333333333324,-3.1479205188833976,0.02172168305852734,0.9374518392615852,0.12132045821857045,5.8496104430820735,3.421470259161133
118,99.99999999999858,1.9130434782609285,0.41333333333334504,0.28000000000001324,0.1866666666666597,1.4761904761905729,1.0000000000000846,0.6666666666666666,3.0000000000002367,1.3846153846154476,1.250000000000185,1.1000000000001244,1.1250000000001665,1.0,1.000000000000444,0.2799999999999896,-2.4867699606772247,-0.05138833022971356,0.6752762738245268,0.12034190610148268,5.629122695359323,3.231533399187845
119,100.00000000000095,2.0952380952379888,0.41333333333331157,0.27999999999998293,0.18666666666667897,1.4761904761903635,0.9999999999999154,0.6666666666666948,2.8749999999999583,1.384615384615311,1.249999999999852,1.0999999999999468,1.1249999999996947,0.9999999999997462,0.7999999999997869,0.28000000000000663,-3.1685763033992362,0.05020558472497631,0.7499914466711102,0.10809045327630583,5.88732507890381,3.597809770441113
120,98.68421052631513,1.909090909090913,0.35064935064936414,0.2597402597402774,0.16883116883116764,1.2857142857143944,0.9523809523810611,0.6190476190476432,3.066666666666509,1.25,1.1818181818182552,1.222222222222288,1.1428571428573242,1.166666666666568,1.0,0.27272727272726016,-3.9058945151285362,0.10701574046183773,0.8584603551751044,0.12097168500241781,5.105715926922388,3.099898955631487
121,101.35135135135157,1.9523809523810804,0.38356164383563013,0.27397260273972535,0.1780821917808239,1.4000000000000532,1.0,0.6500000000000089,3.142857142856925,1.333333333333284,1.2727272727270966,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27397260273972535,-2.4793273568394896,-0.10388187933313714,0.7604123420924859,0.1321931878636961,4.727928950805041,2.8545986118069067
122,101.35135135135157,2.0476190476190625,0.3783783783783855,0.27027027027026507,0.17567567567567471,1.333333333333305,0.952380952380896,0.6190476190475909,2.9333333333332545,1.333333333333284,1.2727272727270966,1.2222222222220906,0.999999999999778,1.166666666666568,1.0,0.28378378378379515,-3.367263171329722,0.0726143036197339,0.7502092055882627,0.12577059446050984,5.2178333323064185,3.150389936486872
123,98.68421052631513,1.8749999999999598,0.4078947368421102,0.27631578947369284,0.18421052631577964,1.476190476190448,1.0,0.6666666666666102,3.066666666666509,1.583333333333284,1.4545454545455574,1.3333333333333333,1.2857142857143944,1.3333333333331359,1.250000000000333,0.27631578947369284,-2.418534216210223,-0.10472119552680358,0.6743191250213593,0.11708291335677824,5.785808837661069,3.2610922539543536
124,101.35135135135157,1.9130434782608268,0.39473684210525206,0.2631578947368581,0.1710526315789449,1.3636363636363196,0.9090909090909605,0.59090909090908,2.9999999999998814,1.499999999999852,1.3636363636361288,1.499999999999889,1.2857142857143944,1.166666666666568,1.666666666666272,0.28947368421052755,-2.6340043341314177,-0.0910147835849915,0.7096823337984837,0.12664519699922866,5.603666275312237,3.2169195284199463
125,100.00000000000095,2.0000000000000147,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,3.2142857142854515,1.416666666666568,1.3636363636362903,1.2222222222220906,1.2857142857143944,1.166666666666568,1.3333333333331359,0.27027027027026507,-2.795880116823887,0.015797378755995257,0.9622340328850364,0.11187462344714305,5.417319740494397,3.310584285857713
126,99.99999999999858,1.7916666666667194,0.41333333333334504,0.29333333333333933,0.1866666666666597,1.4761904761905729,1.047619047619108,0.6666666666666666,3.0000000000002367,1.3846153846154476,1.250000000000185,1.200000000000071,1.1250000000001665,1.0,1.000000000000444,0.2799999999999896,-2.870957248893634,0.004270339364060408,0.6697701782491049,0.10574153740975704,6.619915098145279,3.677730610080812
127,100.00000000000095,1.9999999999999514,0.6052631578947245,0.25,0.1710526315789449,2.190476190476078,0.9047619047618766,0.6190476190475909,3.133333333333136,2.833333333333136,1.1818181818180644,1.1111111111110452,1.1428571428567804,1.166666666666568,0.9999999999995559,0.27631578947369284,-3.555677573816616,0.09053709289373302,0.8325583715853677,0.11173634515796826,5.527718469315989,3.4171350537589125
128,101.35135135135157,1.9523809523809152,0.38356164383562075,0.2739726027397187,0.17808219178081958,1.4000000000000532,1.0,0.6500000000000089,3.071428571428662,1.333333333333284,1.272727272727302,1.2222222222220906,1.1428571428573242,1.166666666666568,1.0,0.2739726027397187,-2.8259866718513362,-0.04544637086980681,0.7375726679668044,0.11593828806373152,5.390798936555063,3.2548219994294643
129,101.35135135135157,1.9545454545455174,0.5866666666666787,0.2666666666666872,0.1866666666666597,2.095238095238216,0.9523809523810611,0.6666666666666666,3.066666666666509,2.666666666666568,1.3636363636365105,1.222222222222288,1.1250000000001665,1.0,1.0,0.2799999999999896,-2.734246460298293,-0.01259619060412284,0.6667330200486467,0.11762505884810767,5.579168303306714,3.306173809367026
130,98.68421052631513,1.8695652173913617,0.40000000000001895,0.28000000000001324,0.17333333333333364,1.5000000000000888,1.0500000000000622,0.6500000000000089,3.0000000000002367,1.5,1.3636363636365105,1.3333333333333333,1.2857142857143944,1.166666666666568,1.0,0.2666666666666635,-3.104115253920932,0.042381036839976065,0.8308093336798774,0.10624661844354961,5.882540161332758,3.4225688211391225
131,101.35135135135157,1.7083333333332573,0.5599999999999896,0.26666666666665717,0.16000000000000378,1.9999999999999154,0.952380952380896,0.5714285714285714,2.9999999999998814,2.2307692307692415,1.272727272727302,1.2222222222220906,0.999999999999778,1.0,1.0,0.28000000000000663,-3.205150676795335,0.07143992655848465,0.8770956904961617,0.12362947614934935,5.6620801268656775,3.1456000704808322
132,102.7397260273967,1.8636363636363298,0.5205479452054801,0.2739726027397187,0.17808219178081958,1.9000000000000532,1.0,0.6500000000000089,2.9999999999998814,2.166666666666568,1.3636363636365105,1.2222222222220906,1.1428571428573242,1.166666666666568,1.0,0.2739726027397187,-2.4531501486006704,-0.06347150214152794,0.7563751373443005,0.12379681900792497,5.211452891057382,3.0482082947694065
133,100.00000000000095,1.8260869565217515,0.4054054054053976,0.28378378378379515,0.18918918918918076,1.5,1.0500000000000622,0.6999999999999822,2.9999999999998814,1.499999999999852,1.3636363636361288,1.3333333333333333,1.2857142857143944,1.3333333333331359,1.0,0.27027027027026507,-2.876257287378921,0.027202104553475003,1.268380798603335,0.10713444247161151,6.021978324043764,3.457061630469598
134,99.99999999999858,1.8695652173913617,0.41333333333334504,0.29333333333333933,0.1866666666666597,1.4761904761905729,1.047619047619108,0.6666666666666666,3.0000000000002367,1.3846153846154476,1.25,1.200000000000071,1.1250000000001665,1.0,1.0,0.2799999999999896,-2.809845266420579,0.01089749768001783,0.5746487976440732,0.11193228351649538,6.052046233281981,3.4743228376249333
135,102.7397260273992,1.8260869565217954,0.6266666666666806,0.2666666666666635,0.17333333333333364,2.2380952380951817,0.952380952380896,0.6190476190475909,3.066666666666509,2.916666666666568,1.2727272727270966,1.2222222222220906,1.1428571428567804,1.166666666666568,0.9999999999995559,0.28000000000001324,-3.2833335961517096,0.08890730425145892,0.8136823674444146,0.11643170260450458,5.818169275938634,3.340060139890704
