Index of pulse,Tu/Tpi,Tv/Tpi,Tw/Tpi,Ta/Tpi,Tb/Tpi,Tc/Tpi,Td/Tpi,Te/Tpi,Tf/Tpi,(Tu-Ta)/Tpi,(Tv-Tb)/Tpi,Au/Asp,Av/Au,Aw/Au,Ab/Aa,Ac/Aa,Ad/Aa,Ae/Aa,Af/Aa,Ap2/Ap1,(Ac-Ab)/Aa,(Ad-Ab)/Aa,AGI,AGImod,AGIinf,AI,RIp1,RIp2,SC,IPAD
11,0.15789473684210537,0.3815789473684213,0.6052631578947372,0.06578947368421056,0.22368421052631593,0.35526315789473706,0.35526315789473706,0.48684210526315813,0.7500000000000004,0.0933333333333334,0.1600000000000001,0.1333705521721355,-0.65416275982219,0.03693599514177071,-1.233503636390868,-0.34210947796707136,-0.34210947796707136,0.5687077472498134,-0.14220106297518734,0.7030965263427776,0.8913941584237965,0.8913941584237965,-1.1179924277065387,-0.5492846804567252,-1.8022113836406815,-0.29061018426838287,-0.0364557735308278,-0.0364557735308278,-0.022222351368952405,-0.25062146051094003
12,0.15999999999999986,0.3866666666666663,0.6399999999999995,0.06666666666666661,0.23999999999999977,0.30666666666666637,0.30666666666666637,0.5066666666666662,0.706666666666666,0.09210526315789466,0.14473684210526308,0.13377011611168965,-0.6250068746637422,0.06825455143600398,-1.3569446264033893,-0.9433318887237664,-0.9433318887237664,0.49089636972561806,-0.1947703081096028,-0.24898616571406756,0.4136127376796229,0.4136127376796229,0.03882278131852539,0.5297191510441435,-1.8478409961290074,-1.1916195194518724,-0.02718778610468639,-0.02718778610468639,-0.020466721282153103,-1.1909139708253536
13,0.16216216216216225,0.3783783783783786,0.621621621621622,0.06756756756756761,0.22972972972972988,0.310810810810811,0.310810810810811,0.48648648648648674,0.7297297297297302,0.09459459459459466,0.14864864864864874,0.13028955096803868,-0.6691237384613581,0.05748157144386484,-1.3603400614207788,-0.9201733092737495,-0.9201733092737495,0.5903313121279351,-0.1773385542740068,-0.22561720645204522,0.4401667521470292,0.4401667521470292,-0.11032475500121472,0.48000655712672036,-1.9506713735487138,-1.1353626191161357,0.08997123267508321,0.08997123267508321,-0.02758969070598255,-0.7761319461657747
14,0.14864864864864874,0.3783783783783786,0.621621621621622,0.06756756756756761,0.22972972972972988,0.2972972972972975,0.2972972972972975,0.48648648648648674,0.7162162162162167,0.08108108108108113,0.14864864864864874,0.13587918370681054,-0.6425108410447273,0.05296320775777154,-1.2857588066746555,-0.942801720991138,-0.942801720991138,0.5065551069206489,-0.15331201727651214,-0.24847733014252482,0.3429570856835175,0.3429570856835175,0.09328952838697167,0.5998446353076206,-1.7923139135953043,-1.196794796532521,0.13401004734622832,0.13401004734622832,-0.023901419598922564,-0.6678751115477173
15,0.14666666666666675,0.38666666666666694,0.6133333333333337,0.06666666666666671,0.22666666666666682,0.2933333333333335,0.2933333333333335,0.48000000000000026,0.7733333333333339,0.081081081081081,0.16216216216216203,0.13407475597764384,-0.631229091567797,0.010847006872653428,-1.2321447080541572,-0.9403651484065223,-0.9403651484065223,0.5035236889374259,-0.11989383536369186,-0.19607926093637965,0.2917795596476348,0.2917795596476348,0.14506189982146153,0.6485855887588875,-1.7356683969915832,-1.1667039190614306,-0.28453310212425464,-0.28453310212425464,-0.024069352882581694,-9.045517189627512
16,0.1710526315789472,0.3947368421052628,0.6315789473684205,0.07894736842105256,0.23684210526315766,0.30263157894736814,0.30263157894736814,0.49999999999999956,0.7631578947368415,0.09090909090909095,0.15584415584415592,0.1313903962870284,-0.6487762489348101,0.04995010431503221,-1.378028683374156,-1.120665252229149,-1.120665252229149,0.600752609426625,-0.1835347627258876,-0.2022331039466883,0.25736343114500704,0.25736343114500704,0.262549211657517,0.863301821084142,-1.978781292800781,-1.1791122796251141,-0.24380578289229068,-0.24380578289229068,-0.02788153900425478,0.9092255244715766
17,0.1600000000000001,0.3733333333333336,0.6133333333333337,0.06666666666666671,0.22666666666666682,0.30666666666666687,0.30666666666666687,0.48000000000000026,0.7333333333333337,0.0933333333333334,0.14666666666666675,0.13394292594963983,-0.6692850877194142,0.07682824210519026,-1.3326698277377724,-0.9221636527780654,-0.9221636527780654,0.6020576240449792,-0.1749127986990008,-0.2381792250179452,0.4105061749597071,0.4105061749597071,-0.0904001462266208,0.5116574778183584,-1.9347274517827517,-1.1487846910814474,-0.04082191895904003,-0.04082191895904003,-0.02720668921432818,-1.149982794829324
18,0.14864864864864852,0.37837837837837807,0.621621621621621,0.06756756756756752,0.22972972972972955,0.29729729729729704,0.29729729729729704,0.486486486486486,0.7432432432432425,0.081081081081081,0.14864864864864852,0.13584967744727966,-0.6561080330137967,0.04420448901438735,-1.2536729856150655,-0.9302792924146503,-0.9302792924146503,0.5227793330626137,-0.17168471392553197,-0.24700541709410165,0.3233936932004152,0.3233936932004152,0.08410626615162144,0.6068855992142351,-1.7764523186776793,-1.196566275337801,0.11651570957552276,0.11651570957552276,-0.024274403771515476,-0.7025879509490514
19,0.14666666666666675,0.3733333333333336,0.6133333333333337,0.06666666666666671,0.22666666666666682,0.30666666666666687,0.30666666666666687,0.48000000000000026,0.7466666666666671,0.08000000000000004,0.14666666666666675,0.13326045348375531,-0.6280513241074468,0.027288430437666388,-1.2024380045603633,-0.7947316050492534,-0.7947316050492534,0.5169508841473782,-0.13289739221713034,-0.18144450108866658,0.40770639951110976,0.40770639951110976,-0.12992567860923446,0.38702520553814374,-1.7193888887077415,-1.1054561578988993,-0.2349419458018699,-0.2349419458018699,-0.02417032476915611,-0.9856197311257976
20,0.15789473684210512,0.38157894736842074,0.6315789473684205,0.06578947368421047,0.2236842105263156,0.30263157894736814,0.30263157894736814,0.4736842105263153,0.7631578947368415,0.09210526315789466,0.15789473684210512,0.1373517532304467,-0.6508010158826372,0.029924900842202673,-1.2399611633553074,-0.8632667164642508,-0.8632667164642508,0.5350118856601604,-0.14635927021448972,-0.2384645128139074,0.3766944468910566,0.3766944468910566,-0.0484396160869663,0.48657226957319416,-1.7749730490154678,-1.168116058742202,-0.4430023967497785,-0.4430023967497785,-0.02587453336748668,0.07854854113804388
21,0.15789473684210512,0.36842105263157865,0.6052631578947363,0.07894736842105256,0.23684210526315766,0.30263157894736814,0.30263157894736814,0.4736842105263153,0.6842105263157888,0.07792207792207796,0.12987012987012997,0.13158379448691052,-0.646527311264602,0.0696874069174703,-1.3320789539556166,-0.864888213879418,-0.864888213879418,0.515545927920924,-0.13578946185956908,-0.19926257657061425,0.46719074007619854,0.46719074007619854,-0.1178484541177045,0.39769747380321957,-1.8476248818765406,-1.1205979198860132,0.1079384141005746,0.1079384141005746,-0.028060174556445876,-0.2975615290850161
22,0.13513513513513542,0.36486486486486563,0.5945945945945958,0.05405405405405417,0.21621621621621667,0.27027027027027084,0.27027027027027084,0.472972972972974,0.7027027027027042,0.08333333333333326,0.15277777777777762,0.14583269863986065,-0.6150833177815073,0.06347750289827832,-1.2128413552204291,-0.9495445799003802,-0.9495445799003802,0.4901154061088783,-0.2154557674295755,-0.23360113870485688,0.26329677532004897,0.26329677532004897,0.19613239847145292,0.6862478045803312,-1.7029567613293075,-1.212842905526462,-0.07375472682343787,-0.07375472682343787,-0.022876711714147416,-1.487317946171482
23,0.15999999999999961,0.38666666666666577,0.6133333333333318,0.06666666666666651,0.22666666666666616,0.2933333333333326,0.2933333333333326,0.4933333333333321,0.7733333333333315,0.0933333333333334,0.1600000000000001,0.13453589281525385,-0.6155393897474616,0.011586946225550131,-1.2396607529439154,-0.9819246768173009,-0.9819246768173009,0.5169355567203073,-0.1227874928401424,-0.1819838010453189,0.25773607612661453,0.25773607612661453,0.20725304397037908,0.7241886006906864,-1.7565963096642228,-1.1620839968352572,-0.10401555759461842,-0.10401555759461842,-0.027849381445395578,-0.6610107490538282
24,0.1710526315789477,0.39473684210526394,0.6315789473684223,0.0789473684210528,0.23684210526315835,0.30263157894736903,0.30263157894736903,0.500000000000001,0.7500000000000016,0.09090909090909095,0.15584415584415592,0.13512176281363988,-0.6176744297529663,0.04313369401815239,-1.315630700847133,-0.9779404344438345,-0.9779404344438345,0.5066886666681789,-0.15778898623947216,-0.2207625675408587,0.3376902664032985,0.3376902664032985,0.13356150137235706,0.640250168040536,-1.822319367515312,-1.1860383045478635,-0.2751947554382606,-0.2751947554382606,-0.027809031115789494,0.2971594506184938
25,0.1600000000000001,0.3733333333333336,0.6133333333333337,0.06666666666666671,0.22666666666666682,0.2933333333333335,0.2933333333333335,0.48000000000000026,0.7466666666666671,0.0909090909090907,0.14285714285714252,0.1353158550255364,-0.635583320698496,0.07646628256798305,-1.3280026861358627,-0.970553596536345,-0.970553596536345,0.5493670671459243,-0.17266895985050323,-0.21501210964557232,0.35744908959951777,0.35744908959951777,0.0637374397909029,0.6131045069368272,-1.8773697532817872,-1.1696297309385262,-0.2768434293076877,-0.2768434293076877,-0.02779146258589133,1.0854332295910467
26,0.13333333333333303,0.35999999999999915,0.5866666666666652,0.039999999999999904,0.1999999999999995,0.34666666666666585,0.34666666666666585,0.4666666666666656,0.7333333333333316,0.09589041095890417,0.16438356164383572,0.1423480788195591,-0.6234011421596293,0.04551704677096385,-1.2071737800164144,-0.18994206634223815,-0.18994206634223815,0.5192715797089403,-0.15744836770712858,0.6029462698119694,1.0172317136741762,1.0172317136741762,-1.3465612270408784,-0.8272896473319381,-1.7264453597253546,-0.38794365301702394,-0.03857860599632185,-0.03857860599632185,-0.0274648049258547,0.2503824399417207
27,0.14666666666666675,0.3733333333333336,0.6000000000000003,0.06666666666666671,0.21333333333333346,0.3600000000000002,0.3600000000000002,0.48000000000000026,0.7466666666666671,0.07894736842105278,0.1578947368421056,0.1403616611988747,-0.5935692294740386,0.05045602858490145,-1.1547637927276895,-0.20370252113563786,-0.20370252113563786,0.5027988941181467,-0.1749875422626906,0.6434758612911696,0.9510612715920517,0.9510612715920517,-1.2501576445745606,-0.7473587504564138,-1.6575626868458362,-0.3512865393668635,0.03361624803372558,0.03361624803372558,-0.023761122545821012,-0.1799991303351534
28,0.13157894736842093,0.36842105263157865,0.5921052631578941,0.052631578947368376,0.1973684210526314,0.3552631578947365,0.3552631578947365,0.4736842105263153,0.6578947368421048,0.08108108108108077,0.17567567567567502,0.1430269175503371,-0.5961185593304974,0.044806498386608974,-1.1143404983008847,-0.12388635570005875,-0.12388635570005875,0.4717743288394881,-0.112085092659679,0.5622823679992273,0.9904541426008259,0.9904541426008259,-1.3383421157402553,-0.8665677869007671,-1.5861148271403729,-0.4317116099961748,0.1181219497720388,0.1181219497720388,-0.023621779507311213,1.7073011638311224
29,0.16000000000000056,0.38666666666666805,0.6266666666666689,0.08000000000000028,0.24000000000000082,0.30666666666666775,0.30666666666666775,0.49333333333333507,0.7200000000000025,0.07792207792207796,0.14285714285714296,0.13594051752250383,-0.6427662268673969,0.10247876090099683,-1.295109106042625,-0.8928642878396874,-0.8928642878396874,0.5603631723317598,-0.18027903479024895,-0.22448400579517103,0.4022448182029375,0.4022448182029375,-0.06974370269500986,0.4906194696367499,-1.8554722783743847,-1.1651372351437614,-0.47393073905702016,-0.47393073905702016,-0.026846175491325317,0.11915503573194985
30,0.1466666666666663,0.37333333333333246,0.5999999999999985,0.053333333333333205,0.21333333333333282,0.35999999999999915,0.35999999999999915,0.4799999999999988,0.6933333333333317,0.09333333333333366,0.16000000000000056,0.1365040226919752,-0.6645998993418901,0.08853224879381245,-1.284031455817644,-0.2001719603000987,-0.2001719603000987,0.6093323342660648,-0.17036427166932397,0.5859436306537199,1.0838594955175453,1.0838594955175453,-1.4930198694835115,-0.8836875352174466,-1.8933637900837088,-0.40233384761604885,0.002543978038959209,0.002543978038959209,-0.026476062998210193,0.1716091815979538
31,0.13513513513513542,0.3783783783783792,0.6081081081081093,0.05405405405405417,0.20270270270270313,0.33783783783783855,0.33783783783783855,0.472972972972974,0.770270270270272,0.08108108108108077,0.17567567567567502,0.13834456051100633,-0.6217572189072157,0.02071963521484007,-1.1218639582112555,-0.32998874595116096,-0.32998874595116096,0.4917636650480772,-0.12520875273652962,0.7333799243069482,0.7918752122600946,0.7918752122600946,-0.9536501313570109,-0.46188646630893365,-1.6136276232593327,-0.2632174297446463,-0.006914460849500619,-0.006914460849500619,-0.022022876705742017,-0.03472633662085295
32,0.14473684210526302,0.36842105263157865,0.6052631578947363,0.052631578947368376,0.2105263157894735,0.3552631578947365,0.3552631578947365,0.4736842105263153,0.710526315789473,0.09333333333333366,0.16000000000000056,0.13740074036205466,-0.6143689212069525,0.031045690946566014,-1.2431312163268302,-0.20320468327191668,-0.20320468327191668,0.5159374023571711,-0.09890127422664893,0.6071128695694836,1.0399265330549137,1.0399265330549137,-1.352659252140168,-0.8367218497829969,-1.7590686186840014,-0.39152929465838016,0.00991793169336994,0.00991793169336994,-0.02835946270115972,-0.03844878059874046
33,0.14285714285714293,0.36363636363636387,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.28571428571428586,0.28571428571428586,0.46753246753246774,0.6883116883116887,0.07894736842105256,0.14473684210526302,0.13027539191875254,-0.6447854322921891,0.04291810543996308,-1.3045750033707157,-0.9497888418104115,-0.9497888418104115,0.5471575233419276,-0.12372192095738302,-0.21830983060558698,0.35478616156030435,0.35478616156030435,0.04784515690817956,0.5950026802501072,-1.8517325267126434,-1.1736547343701542,-0.15832222622528422,-0.15832222622528422,-0.026096001381219126,-1.5584488648658519
34,0.16216216216216153,0.3918918918918904,0.6216216216216192,0.08108108108108077,0.24324324324324229,0.36486486486486347,0.36486486486486347,0.49999999999999806,0.7027027027027,0.07894736842105256,0.14473684210526308,0.13363911270204548,-0.6651110684817652,0.0750107472353515,-1.262878376684735,-0.38336225552084946,-0.38336225552084946,0.6086904605585766,-0.1665074745856048,0.7146266426004299,0.8795161211638854,0.8795161211638854,-1.1048443262016125,-0.496153865643036,-1.8715688372433115,-0.2812040121143183,0.05482839075567976,0.05482839075567976,-0.026674869844163066,-3.082443858832101
35,0.14666666666666717,0.38666666666666805,0.6266666666666689,0.053333333333333524,0.2133333333333341,0.3466666666666679,0.3466666666666679,0.48000000000000165,0.733333333333336,0.09459459459459478,0.17567567567567607,0.1384194079428076,-0.6337798704178856,0.045031504003008,-1.243752430821955,-0.3327485555495735,-0.3327485555495735,0.5387669830447552,-0.14830450811580595,0.6953378043123364,0.9110038752723815,0.9110038752723815,-1.1170223027675632,-0.578255319722808,-1.7825194138667102,-0.30395056087832945,0.003822236309181195,0.003822236309181195,-0.025215255523338566,-0.531304447104669
36,0.14473684210526302,0.38157894736842074,0.6184210526315784,0.06578947368421047,0.2236842105263156,0.3289473684210524,0.3289473684210524,0.4736842105263153,0.7631578947368415,0.07999999999999981,0.15999999999999961,0.13179626210646225,-0.6670393097035311,0.018530209013813585,-1.149142131313481,-0.5373538594420392,-0.5373538594420392,0.544390438170664,-0.13973230951906074,0.8301200641557283,0.6117882718714419,0.6117882718714419,-0.6188248506000668,-0.07443441242940275,-1.6935325694841452,-0.16883470814857288,-0.037626449744614994,-0.037626449744614994,-0.024714225517257268,-0.02519176983497351
37,0.15789473684210512,0.38157894736842074,0.6184210526315784,0.06578947368421047,0.2236842105263156,0.3421052631578944,0.3421052631578944,0.48684210526315747,0.7368421052631573,0.09090909090909097,0.15584415584415592,0.13709648422628673,-0.6281562104758921,0.05398781966485777,-1.1661819959566722,-0.46352194151637893,-0.46352194151637893,0.5477834331973542,-0.15232010219617687,0.798169726275937,0.7026600544402932,0.7026600544402932,-0.7869215461212686,-0.23913811292391435,-1.7139654291540263,-0.1986228813181714,0.0584013997450851,0.0584013997450851,-0.025518268263747288,1.2658756478762292
38,0.1466666666666663,0.37333333333333246,0.5999999999999985,0.053333333333333205,0.22666666666666616,0.2933333333333326,0.2933333333333326,0.4666666666666656,0.6933333333333317,0.0933333333333331,0.1466666666666663,0.1340832049985757,-0.6613872251845269,0.07275359299725255,-1.2372357197885733,-0.8698037189881056,-0.8698037189881056,0.5589244228790451,-0.1626049363629078,-0.21978692014979026,0.3674320008004676,0.3674320008004676,-0.056552704691407094,0.5023717181876379,-1.7961601426676184,-1.1587091083092462,-0.2856423161269565,-0.2856423161269565,-0.02470173002468978,0.8473898925188779
39,0.14864864864864896,0.3783783783783792,0.6216216216216229,0.05405405405405417,0.22972972972973024,0.33783783783783855,0.33783783783783855,0.472972972972974,0.7432432432432449,0.09459459459459478,0.14864864864864896,0.13801489889767957,-0.6484545851100612,0.04014313957820389,-1.2182478995085548,-0.5156797650458395,-0.5156797650458395,0.5357129650385655,-0.1961662143541081,0.8253833479038347,0.7025681344627154,0.7025681344627154,-0.7226013344554415,-0.18688836941687595,-1.7539608645471203,-0.1675804841107529,-0.005628829287817643,-0.005628829287817643,-0.02286551662240261,-0.21846812893923306
40,0.14666666666666717,0.38666666666666805,0.6133333333333355,0.053333333333333524,0.2133333333333341,0.3466666666666679,0.3466666666666679,0.49333333333333507,0.7200000000000025,0.09459459459459478,0.17567567567567607,0.13417417627458325,-0.6227235512319375,0.048397678449049325,-1.1941899961460063,-0.40339447067769035,-0.40339447067769035,0.5522056643335224,-0.16378379039624869,0.758306126166984,0.790795525468316,0.790795525468316,-0.939606719124148,-0.38740105479062564,-1.7463956604795288,-0.2394841850451916,0.003989301853846162,0.003989301853846162,-0.024196682824895684,-0.18004314347722103
41,0.16438356164383472,0.4109589041095868,0.6164383561643801,0.08219178082191736,0.24657534246575205,0.3424657534246557,0.3424657534246557,0.5068493150684904,0.6849315068493114,0.08219178082191786,0.16438356164383572,0.13459527274831995,-0.7306406858644443,0.09902409103664453,-1.232886552247267,-0.6992419820586678,-0.6992419820586678,0.7468223097253217,-0.17927167967222415,0.8766598541142483,0.533644570188599,0.533644570188599,-0.5812248978552529,0.16559741187006885,-1.9797088619725887,-0.12214496098532165,0.05083919307376479,0.05083919307376479,-0.027026704002443367,0.3514176658962923
42,0.16000000000000056,0.38666666666666805,0.6000000000000021,0.0666666666666669,0.24000000000000082,0.30666666666666775,0.30666666666666775,0.48000000000000165,0.6666666666666691,0.09210526315789466,0.14473684210526308,0.13103245038578598,-0.6659832390094382,0.06409175634685972,-1.3897595567753127,-0.993888322846854,-0.993888322846854,0.6347274542949232,-0.14830207663056652,-0.1619087710102246,0.39587123392845874,0.39587123392845874,-0.036710365376527866,0.5980170889183952,-2.024487011070236,-1.1055164008941243,-0.2162487848287874,-0.2162487848287874,-0.026488047932557882,-0.3250138372451663
43,0.14864864864864807,0.3783783783783769,0.6081081081081057,0.05405405405405384,0.21621621621621537,0.35135135135135,0.35135135135135,0.4729729729729712,0.7432432432432403,0.09459459459459421,0.16216216216216153,0.1459660832345971,-0.6177543303792208,0.015836257586989887,-1.1902441696145118,-0.31216823224482004,-0.31216823224482004,0.5132387429335872,-0.10209293050521474,0.6948007847381461,0.8780759373696918,0.8780759373696918,-1.079146448058459,-0.5659077051248717,-1.703482912548099,-0.2995288299548836,0.15080945809517665,0.15080945809517665,-0.023345754732749843,0.6609046312514039
44,0.14666666666666717,0.38666666666666805,0.6000000000000021,0.053333333333333524,0.2133333333333341,0.33333333333333454,0.33333333333333454,0.48000000000000165,0.7200000000000025,0.09333333333333366,0.17333333333333398,0.13514813055301358,-0.6303516257541115,0.03603368429836432,-1.1596169334129391,-0.5029585145720319,-0.5029585145720319,0.558973761646206,-0.13470451852005014,0.8202640744672158,0.6566584188409073,0.6566584188409073,-0.7126736659150814,-0.15369990426887534,-1.7185906950591452,-0.17792405974137296,0.08762700563500006,0.08762700563500006,-0.02274931596183851,0.7433437417808784
45,0.14473684210526302,0.38157894736842074,0.6184210526315784,0.052631578947368376,0.2105263157894735,0.3421052631578944,0.3421052631578944,0.4736842105263153,0.7368421052631573,0.0933333333333331,0.17333333333333295,0.1341910922810649,-0.6479513494712541,0.03129760551375403,-1.1671072848780897,-0.36624015884604383,-0.36624015884604383,0.5042207912405512,-0.12633774243606624,0.7270972754466263,0.8008671260320458,0.8008671260320458,-0.9388477584265532,-0.43462696718600197,-1.6713280761186409,-0.26896004290811876,0.0024998394830053885,0.0024998394830053885,-0.023155566892191094,-0.16424187516930422
46,0.15999999999999961,0.38666666666666577,0.6133333333333318,0.06666666666666651,0.2399999999999994,0.31999999999999923,0.31999999999999923,0.5066666666666655,0.6799999999999984,0.09210526315789466,0.14473684210526308,0.13505069899832145,-0.6822453846609375,0.17370531556925997,-1.307117911453329,-0.8215962553510255,-0.8215962553510255,0.6902696059892011,-0.2612167879497356,-0.28095005133049333,0.4855216561023033,0.4855216561023033,-0.3541950067404788,0.33607459924872224,-1.9973875174425297,-1.157731042041494,-0.6739636861957784,-0.6739636861957784,-0.02486831237636145,0.05215168759888833
47,0.14666666666666717,0.3733333333333347,0.6000000000000021,0.0666666666666669,0.2266666666666675,0.30666666666666775,0.30666666666666775,0.4666666666666684,0.7466666666666694,0.08108108108108124,0.14864864864864896,0.12973660907464687,-0.7087421883341162,0.061029013497324196,-1.2665635004413667,-0.8059858431744709,-0.8059858431744709,0.5785582918463795,-0.1690322700281474,-0.28005811398074726,0.46057765726689587,0.46057765726689587,-0.23315010593880453,0.345408185907575,-1.8451217922877463,-1.1584683269178078,0.44716663485344876,0.44716663485344876,-0.022408684764899184,-0.10480264162875585
48,0.15999999999999961,0.38666666666666577,0.6133333333333318,0.06666666666666651,0.22666666666666616,0.35999999999999915,0.35999999999999915,0.4933333333333321,0.6933333333333317,0.09210526315789466,0.15789473684210512,0.1365750894516064,-0.6163248693566654,0.04216337560573757,-1.1853886304997434,-0.3705380039756112,-0.3705380039756112,0.5368498553659282,-0.1288320028279842,0.7334096651788264,0.8148506265241322,0.8148506265241322,-0.9811624779144492,-0.444312622548521,-1.7222384858656716,-0.2631981266109682,0.12215901644611617,0.12215901644611617,-0.02233744302040282,0.6185785221505758
49,0.14473684210526302,0.36842105263157865,0.6052631578947363,0.052631578947368376,0.2105263157894735,0.3421052631578944,0.3421052631578944,0.46052631578947334,0.7631578947368415,0.09333333333333366,0.16000000000000056,0.1367981025743511,-0.6502203442659769,0.0358459533119183,-1.1797139849487515,-0.36320620220159555,-0.36320620220159555,0.5214205209358391,-0.14824478706534402,0.7103069777007042,0.8165077827471559,0.8165077827471559,-0.9747221014813994,-0.4533015805455603,-1.7011345058845904,-0.2850815869112779,0.011824714556537358,0.011824714556537358,-0.02087792333859429,-0.1527286169843618
50,0.15789473684210606,0.38157894736842296,0.618421052631582,0.07894736842105303,0.23684210526315905,0.3026315789473699,0.3026315789473699,0.4868421052631603,0.7105263157894772,0.07792207792207752,0.14285714285714216,0.1290457255032047,-0.6575814295826907,0.059771251680436836,-1.3005299293232222,-0.9445400239410048,-0.9445400239410048,0.561747302489507,-0.1448752764291767,-0.19976296236280025,0.35598990538221753,0.35598990538221753,0.026802816069280175,0.5885501185587872,-1.8622772318127294,-1.1497268119096402,-0.12172117853164599,-0.12172117853164599,-0.025706352816379795,-0.5968013980359641
51,0.14864864864864807,0.3783783783783769,0.6081081081081057,0.06756756756756731,0.22972972972972885,0.29729729729729615,0.29729729729729615,0.48648648648648457,0.6756756756756731,0.08108108108108124,0.14864864864864896,0.1388591969983804,-0.6626831995678333,0.05794431666998567,-1.3003395185715632,-0.8814985764816903,-0.8814985764816903,0.5557454054570247,-0.11293465199183834,-0.2872118697445786,0.4188409420898729,0.4188409420898729,-0.09308777106520726,0.4626576343918174,-1.856084924028588,-1.2146489685077455,-0.014742626672916244,-0.014742626672916244,-0.026824887166806533,-0.4392628470206776
52,0.15789473684210512,0.38157894736842074,0.6052631578947363,0.06578947368421047,0.2236842105263156,0.28947368421052605,0.28947368421052605,0.48684210526315747,0.7499999999999993,0.09210526315789466,0.15789473684210512,0.13196451658427374,-0.6333650125978095,0.040126185636677955,-1.2983867445534205,-1.0317743778599358,-1.0317743778599358,0.537538745250661,-0.13222790856132766,-0.19675478083296563,0.26661236669348476,0.26661236669348476,0.22762326591579002,0.7651620111664511,-1.8359254898040815,-1.170851835568279,-0.23313698804036465,-0.23313698804036465,-0.02802119282013537,-1.750832011750553
53,0.14473684210526302,0.36842105263157865,0.6052631578947363,0.06578947368421047,0.2236842105263156,0.36842105263157865,0.36842105263157865,0.46052631578947334,0.6578947368421048,0.07894736842105256,0.14473684210526302,0.1318026230318478,-0.6855513848574004,0.01652230706867803,-1.2198637392455383,-0.19519207757638998,-0.19519207757638998,0.5543257934092698,-0.04998589642660872,-0.4151542578830594,1.0246716616691482,1.0246716616691482,-1.383805377502028,-0.8294795840927582,-1.7741895326548078,-0.7899844115634485,-0.2052554979339061,-0.2052554979339061,-0.025563265796651587,1.9008441318754226
54,0.15789473684210512,0.36842105263157865,0.6184210526315784,0.06578947368421047,0.2236842105263156,0.28947368421052605,0.28947368421052605,0.48684210526315747,0.710526315789473,0.09090909090909097,0.14285714285714293,0.1346996600264226,-0.5993173808545391,0.06228621140443099,-1.309620850138345,-1.009181387832554,-1.009181387832554,0.48819472793909696,-0.14397357468595778,-0.20154799299010262,0.30043946230579105,0.30043946230579105,0.220547197587666,0.708741925526763,-1.797815578077442,-1.1716321024295804,-0.5151031168752569,-0.5151031168752569,-0.026284109258828483,-0.15496337238602498
55,0.14473684210526386,0.36842105263158076,0.5789473684210554,0.06578947368421086,0.21052631578947473,0.3421052631578964,0.3421052631578964,0.4736842105263181,0.7236842105263194,0.07999999999999981,0.15999999999999961,0.1337994896075836,-0.6617924513329357,0.055692148720841717,-1.1984889238741412,-0.3363732557791904,-0.3363732557791904,0.6075821702465217,-0.1327201385329054,0.7014879859294137,0.8621156680949509,0.8621156680949509,-1.1333245825622822,-0.5257424123157605,-1.806071094120663,-0.2927540611977948,-0.03059460627214656,-0.03059460627214656,-0.02489895073106187,0.3433746246787951
56,0.1466666666666663,0.38666666666666577,0.6133333333333318,0.06666666666666651,0.22666666666666616,0.34666666666666585,0.34666666666666585,0.4799999999999988,0.706666666666665,0.08000000000000075,0.16000000000000153,0.14039871822814268,-0.6381819782792825,0.0652536972089703,-1.2210160986466423,-0.3532470324071836,-0.3532470324071836,0.5371917594153727,-0.17465767730441695,0.7231223584462051,0.8677690662394588,0.8677690662394588,-1.051713793247648,-0.5145220338322752,-1.758207858062015,-0.2733924946734066,-0.008885899160597947,-0.008885899160597947,-0.023554832442983644,0.27628528026641486
57,0.15584415584415592,0.3896103896103898,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.3506493506493508,0.3506493506493508,0.48051948051948074,0.7402597402597407,0.09090909090909097,0.1688311688311689,0.13143098086857471,-0.6275054903687762,0.019633800138228866,-1.2046092806161022,-0.33339890955160156,-0.33339890955160156,0.5366255209990243,-0.11913803200679376,0.7184523299075236,0.8712103710645006,0.8712103710645006,-1.0744369825119233,-0.537811461512899,-1.7412348016151262,-0.2813923318257198,0.010774939378916612,0.010774939378916612,-0.028014976291292133,0.3308876092870706
58,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.05194805194805198,0.20779220779220792,0.33766233766233783,0.33766233766233783,0.46753246753246774,0.7402597402597407,0.09210526315789411,0.17105263157894623,0.14212516064177347,-0.6287536973738582,0.05589297328889327,-1.1704597852930796,-0.38343106040721703,-0.38343106040721703,0.5519665595636082,-0.11881569071882435,0.7306930800338132,0.7870287248858626,0.7870287248858626,-0.9555642240422537,-0.4035976644786456,-1.7224263448566879,-0.2662556318821764,0.20836817021176843,0.20836817021176843,-0.023202851309820822,0.44436486231608846
